,width,reg_age,length,wheel size,alloy wheel size,rpm,km,city,torque,top speed,mileage,height,model,engine and transmission,transmission,engine,displacement
4157,0.22839506172839497,0.5714285714285714,0.24557877813504825,13.0,13.0,0.9090909090909091,0.01736818181818182,2,0.12647893989588263,0.532258064516129,0.09990972013241048,1.7489737963004935e-05,89,13.0,1,0.2394,0.2394
4158,0.4814814814814816,0.14285714285714285,0.5389871382636657,16.0,16.0,0.01712121212121212,0.0005818181818181818,2,0.29010884997633696,0.532258064516129,0.10321998194402648,2.3831436842720467e-05,107,9.0,1,0.29860000000000003,0.29860000000000003
4161,0.4691358024691359,0.047619047619047616,0.41036977491961424,16.0,16.0,0.015303030303030303,0.004181818181818182,2,0.15617605300520587,0.532258064516129,0.07749021968101114,2.6501625844705943e-05,159,7.0,1,0.2924,0.2924
4162,0.40123456790123435,0.0,0.3500803858520902,16.0,16.0,0.9090909090909091,0.0004909090909090909,2,0.12801703738760056,0.532258064516129,0.1151068311766476,1.6154643462012183e-05,179,7.0,1,0.2394,0.2394
4163,0.3086419753086418,0.38095238095238093,0.31792604501607724,14.0,14.0,0.9090909090909091,0.005454545454545455,2,0.12920018930430666,0.532258064516129,0.08892566957568462,1.5487096211515815e-05,77,11.0,1,0.2394,0.2394
4164,0.43827160493827155,0.2857142857142857,0.41157556270096474,16.0,16.0,0.018333333333333333,0.02363636363636364,2,0.17179365830572643,0.553,0.05808004814926273,2.396494629281974e-05,50,13.0,0,0.2994,0.2994
4165,0.5925925925925928,0.3333333333333333,0.647508038585209,16.0,16.0,0.021212121212121213,0.01090909090909091,2,0.3729294841457643,0.5967741935483871,0.06710803490821549,3.317709834966966e-05,147,11.0,1,0.39940000000000003,0.39940000000000003
4167,0.3358024691358026,0.42857142857142855,0.4007234726688105,15.0,15.0,0.6363636363636364,0.014363636363636365,2,0.26644581164221487,0.5258064516129032,0.09825458922660249,1.208260523398432e-05,300,13.0,1,0.29960000000000003,0.29960000000000003
4168,0.48024691358024696,0.14285714285714285,0.6760450160771705,17.0,17.0,0.02106060606060606,0.005818181818181819,2,0.20018930430667295,0.532258064516129,0.07086969605777912,9.679435132197391e-06,65,10.0,0,0.3598,0.3598
4169,0.3358024691358026,0.5714285714285714,0.40032154340836024,15.0,15.0,0.8181818181818182,0.007157818181818182,2,0.12446758163748224,0.525483870967742,0.07064399638880531,1.1014529633190129e-05,300,10.0,1,0.2396,0.2396
4170,0.37037037037037046,0.4761904761904761,0.41036977491961424,14.0,14.0,0.9090909090909091,0.009017636363636365,2,0.12896355892096542,0.532258064516129,0.08591634065603371,1.4485775335771261e-05,90,11.0,1,0.2394,0.2394
4171,0.548148148148148,0.5714285714285714,0.7612540192926045,17.0,17.0,0.02803030303030303,0.012727272727272728,2,0.3315191670610506,0.7483870967741936,0.039271742401444494,1.2216114684083593e-05,200,10.0,0,0.3592,0.3592
4172,0.12962962962962954,0.2857142857142857,0.22950160771704198,16.0,16.0,0.9090909090909091,0.0062134545454545454,2,0.10080454330336015,0.46774193548387094,0.12691844718627746,1.248313358428214e-05,156,11.0,0,0.1996,0.1996
4173,0.345679012345679,0.09523809523809523,0.29180064308681675,16.0,16.0,0.9090909090909091,0.002031090909090909,2,0.12801703738760056,0.532258064516129,0.10389708095094796,2.049370059023861e-05,172,7.0,1,0.2394,0.2394
4175,0.35185185185185186,0.6190476190476191,0.5811897106109325,15.0,15.0,0.01787878787878788,0.011371818181818183,2,0.16706105063890203,0.532258064516129,0.07463135720734276,1.2816907209530325e-05,63,11.0,1,0.2994,0.2994
4176,0.2592592592592593,0.3333333333333333,0.2737138263665595,16.0,16.0,0.8333333333333334,0.017178181818181818,2,0.10080454330336015,0.532258064516129,0.11066807102016252,2.5834078594209574e-05,184,12.0,1,0.1996,0.1996
4177,0.12962962962962954,0.2857142857142857,0.18930868167202575,16.0,16.0,0.9090909090909091,0.003508909090909091,2,0.07595835305253194,0.532258064516129,0.11262413481793562,1.248313358428214e-05,155,7.0,1,0.1592,0.1592
4178,0.35185185185185186,0.6190476190476191,0.5811897106109325,15.0,15.0,0.01787878787878788,0.01090909090909091,2,0.16706105063890203,0.532258064516129,0.07463135720734276,1.2816907209530325e-05,63,11.0,1,0.2994,0.2994
4179,0.45679012345679015,0.2857142857142857,0.5209003215434085,17.0,17.0,0.019090909090909092,0.006181818181818182,2,0.30182205395172734,0.6129032258064516,0.07470659043033406,2.28301159669759e-05,73,11.0,0,0.3164,0.3164
4180,0.3296296296296297,0.14285714285714285,0.31792604501607724,16.0,16.0,0.9090909090909091,0.005454545454545455,2,0.12801703738760056,0.532258064516129,0.08975323502858865,1.6488417087260368e-05,273,7.0,1,0.2398,0.2398
4181,0.8382716049382715,0.2857142857142857,0.6651929260450162,17.0,17.0,0.026363636363636363,0.01,2,0.4439185991481306,0.6451612903225806,0.05326512187782125,2.4498984093216836e-05,9,11.0,0,0.3936,0.3936
4182,0.40123456790123435,0.14285714285714285,0.41036977491961424,16.0,16.0,0.9090909090909091,0.02181818181818182,2,0.12801703738760056,0.532258064516129,0.1063045440866687,1.515332258626763e-05,180,11.0,0,0.2394,0.2394
4183,0.43827160493827155,0.2857142857142857,0.411977491961415,16.0,16.0,0.016666666666666666,0.012727272727272728,2,0.1599621391386654,0.5870967741935483,0.06597953656334637,2.8036984520847606e-05,50,13.0,1,0.2998,0.2998
4184,0.5246913580246912,0.19047619047619047,0.6756430868167203,17.0,17.0,0.021363636363636362,0.007272727272727274,2,0.29010884997633696,0.532258064516129,0.05176045741799581,3.150823022342874e-05,122,7.0,0,0.2902,0.2902
4185,0.3580246913580247,0.42857142857142855,0.5610932475884245,16.0,16.0,0.019090909090909092,0.02181818181818182,2,0.3017037387600568,0.6129032258064516,0.09027986758952752,1.248313358428214e-05,86,13.0,0,0.3164,0.3164
4187,0.43827160493827155,0.0,0.41036977491961424,16.0,16.0,0.8333333333333334,0.00027272727272727274,2,0.16895409370563177,0.532258064516129,0.09727655732771595,1.7489737963004935e-05,169,7.0,0,0.1996,0.1996
4188,0.5246913580246912,0.14285714285714285,0.6756430868167203,17.0,17.0,0.021363636363636362,0.005454545454545455,2,0.29010884997633696,0.532258064516129,0.05176045741799581,3.150823022342874e-05,122,7.0,0,0.2902,0.2902
4189,0.35185185185185186,0.3333333333333333,0.5892282958199357,16.0,16.0,0.017727272727272727,0.009720727272727273,2,0.1658778987221959,0.6290322580645161,0.08215467950647007,1.3818228085274892e-05,63,13.0,0,0.2994,0.2994
4190,0.3086419753086418,0.3333333333333333,0.31792604501607724,16.0,16.0,0.9090909090909091,0.007857454545454546,2,0.12920018930430666,0.532258064516129,0.08892566957568462,1.5487096211515815e-05,77,11.0,1,0.2394,0.2394
4191,0.6851851851851853,0.42857142857142855,0.6756430868167203,16.0,16.0,0.02090909090909091,0.012727272727272728,2,0.3729294841457643,0.532258064516129,0.05206139030996088,4.2322495681469956e-05,270,11.0,1,0.4358,0.4358
4192,0.3296296296296297,0.047619047619047616,0.31792604501607724,16.0,16.0,0.9090909090909091,0.002976727272727273,2,0.10672030288689068,0.532258064516129,0.1460276858260608,1.6488417087260368e-05,273,7.0,1,0.2398,0.2398
4193,0.3086419753086418,0.23809523809523808,0.31792604501607724,16.0,16.0,0.9090909090909091,0.002639090909090909,2,0.12890440132513012,0.532258064516129,0.08892566957568462,1.5487096211515815e-05,77,11.0,1,0.2394,0.2394
4194,0.39382716049382727,0.19047619047619047,0.5892282958199357,16.0,16.0,0.018333333333333333,0.005454545454545455,2,0.17297681022243255,0.5123548387096775,0.07463135720734276,1.248313358428214e-05,86,11.0,0,0.31820000000000004,0.31820000000000004
4195,0.35185185185185186,0.5238095238095237,0.352090032154341,14.0,14.0,0.9090909090909091,0.015566727272727274,2,0.12920018930430666,0.5161290322580645,0.08666867288594646,1.6154643462012183e-05,179,13.0,1,0.2394,0.2394
4197,0.1049382716049383,0.5714285714285714,0.24959807073954998,14.0,14.0,0.9393939393939394,0.013928181818181819,2,0.10080454330336015,0.532258064516129,0.08892566957568462,2.750294672045051e-05,184,10.0,1,0.1996,0.1996
4198,0.4814814814814816,0.09523809523809523,0.5389871382636657,16.0,16.0,0.01712121212121212,0.003636363636363637,2,0.16469474680548982,0.532258064516129,0.07312669274751732,2.3831436842720467e-05,107,9.0,1,0.2994,0.2994
4199,0.4691358024691359,0.047619047619047616,0.41036977491961424,16.0,16.0,0.01787878787878788,0.0018181818181818184,2,0.19782300047326076,0.532258064516129,0.08365934396629551,2.3631172667571543e-05,108,9.0,1,0.1996,0.1996
4200,0.22839506172839497,0.38095238095238093,0.26768488745980723,16.0,16.0,0.6060606060606061,0.012727272727272728,2,0.16292001893043065,0.532258064516129,0.13812819741197715,1.5487096211515815e-05,27,11.0,1,0.1872,0.1872
4201,0.3086419753086418,0.2857142857142857,0.31792604501607724,16.0,16.0,0.6060606060606061,0.014545454545454547,2,0.2194036914339801,0.4891290322580645,0.12729461330123384,1.5487096211515815e-05,77,11.0,1,0.23720000000000002,0.23720000000000002
4203,0.40123456790123435,0.2857142857142857,0.34807073954983925,16.0,16.0,0.9090909090909091,0.01,2,0.12801703738760056,0.532258064516129,0.10021065302437557,1.6154643462012183e-05,179,13.0,1,0.2394,0.2394
4204,0.4814814814814816,0.09523809523809523,0.5389871382636657,16.0,16.0,0.01712121212121212,0.003636363636363637,2,0.16469474680548982,0.532258064516129,0.07312669274751732,2.3831436842720467e-05,107,9.0,1,0.2994,0.2994
4207,0.5061728395061726,0.047619047619047616,0.5956591639871385,17.0,17.0,0.019696969696969695,0.008181818181818182,2,0.3492664458116422,0.532258064516129,0.08892566957568462,4.7195590610093477e-05,139,9.0,1,0.4368,0.4368
4208,0.35185185185185186,0.19047619047619047,0.41036977491961424,16.0,16.0,0.9090909090909091,0.0047272727272727275,2,0.12446758163748224,0.45161290322580644,0.08967800180559735,1.4218756435572713e-05,59,11.0,0,0.2398,0.2398
4209,0.12962962962962954,0.23809523809523808,0.18930868167202575,16.0,16.0,0.9090909090909091,0.003888545454545455,2,0.07595835305253194,0.532258064516129,0.11262413481793562,1.248313358428214e-05,155,7.0,1,0.1592,0.1592
4210,0.40123456790123435,0.23809523809523808,0.3500803858520902,16.0,16.0,0.9090909090909091,0.011739636363636364,2,0.12801703738760056,0.532258064516129,0.1151068311766476,1.6154643462012183e-05,179,7.0,1,0.2394,0.2394
4211,0.4320987654320987,0.047619047619047616,0.5012057877813505,17.0,17.0,0.01712121212121212,0.004545454545454546,2,0.20492191197349738,0.532258064516129,0.08523924164911226,2.1628530916082436e-05,302,9.0,0,0.1998,0.1998
4212,0.40123456790123435,0.5238095238095237,0.3500803858520902,16.0,16.0,0.9090909090909091,0.013376,2,0.12801703738760056,0.532258064516129,0.1151068311766476,1.6154643462012183e-05,179,7.0,1,0.2394,0.2394
4213,0.40123456790123435,0.42857142857142855,0.34807073954983925,16.0,16.0,0.9090909090909091,0.015955454545454547,2,0.12801703738760056,0.532258064516129,0.11224796870297923,1.6154643462012183e-05,179,10.0,1,0.2394,0.2394
4215,0.4506172839506173,0.09523809523809523,0.41036977491961424,16.0,16.0,0.01787878787878788,0.004603454545454546,2,0.19782300047326076,0.532258064516129,0.09908215467950648,1.4485775335771261e-05,92,8.0,0,0.1996,0.1996
4216,0.5493827160493827,0.047619047619047616,0.4063504823151127,18.0,18.0,0.022727272727272728,0.002,2,0.3492664458116422,0.532258064516129,0.06108937706891363,3.711562712759825e-05,144,8.0,1,0.39940000000000003,0.39940000000000003
4217,0.345679012345679,0.14285714285714285,0.29180064308681675,15.0,15.0,0.9090909090909091,0.004191090909090909,2,0.12801703738760056,0.532258064516129,0.10389708095094796,2.049370059023861e-05,172,11.0,0,0.2394,0.2394
4219,0.35185185185185186,0.5238095238095237,0.352090032154341,14.0,14.0,0.9090909090909091,0.014545454545454547,2,0.12920018930430666,0.5161290322580645,0.08666867288594646,1.6154643462012183e-05,179,13.0,1,0.2394,0.2394
4220,0.29012345679012363,0.09523809523809523,0.25562700964630225,16.0,16.0,0.8333333333333334,0.003636363636363637,2,0.1114529105537151,0.532258064516129,0.09945832079446285,1.8157285213501304e-05,81,11.0,1,0.2172,0.2172
4221,0.5185185185185184,0.23809523809523808,0.7077974276527332,16.0,16.0,0.022272727272727274,0.012749636363636364,2,0.4001419782300047,0.532258064516129,0.04965392717424016,3.384464560016603e-05,290,11.0,1,0.4786,0.4786
4222,0.35185185185185186,0.3333333333333333,0.5892282958199357,15.0,15.0,0.017727272727272727,0.012937454545454545,2,0.1658778987221959,0.6290322580645161,0.08215467950647007,1.3818228085274892e-05,63,13.0,0,0.2994,0.2994
4223,0.33333333333333326,0.09523809523809523,0.33400321543408373,14.0,14.0,0.9090909090909091,0.0018181818181818184,2,0.12896355892096542,0.532258064516129,0.10246764971411376,1.5487096211515815e-05,78,8.0,0,0.2394,0.2394
4224,0.35185185185185186,0.38095238095238093,0.5188906752411577,16.0,16.0,0.6060606060606061,0.014545454545454547,2,0.23095125414103168,0.5161290322580645,0.10299428227505267,2.6501625844705943e-05,165,13.0,1,0.24960000000000002,0.24960000000000002
4225,0.3024691358024689,0.19047619047619047,0.289790996784566,16.0,16.0,0.9090909090909091,0.012727272727272728,2,0.12801703738760056,0.532258064516129,0.08892566957568462,1.715596433775675e-05,161,4.0,1,0.1996,0.1996
4226,0.39506172839506193,0.6666666666666665,0.637459807073955,15.0,15.0,0.9090909090909091,0.005454545454545455,2,0.13038334122101278,0.532258064516129,0.05657538368943726,1.3284190284877797e-05,43,11.0,1,0.2736,0.2736
4227,0.33333333333333326,0.2857142857142857,0.25562700964630225,14.0,14.0,0.9090909090909091,0.006545454545454546,2,0.12328442972077615,0.46774193548387094,0.07086969605777912,1.4152001710523077e-05,61,11.0,0,0.2396,0.2396
4228,0.20864197530864192,0.2857142857142857,0.2833601286173635,16.0,16.0,0.8603030303030303,0.009090909090909092,2,0.07950780880265026,0.43548387096774194,0.13609690039121278,1.2683397759431051e-05,238,11.0,1,0.1598,0.1598
4229,0.5074074074074073,0.047619047619047616,0.41036977491961424,16.0,16.0,0.017424242424242425,0.005492909090909091,2,0.3492664458116422,0.532258064516129,0.09720132410472465,2.262985179182699e-05,146,10.0,1,0.2994,0.2994
4231,0.35185185185185186,0.19047619047619047,0.41036977491961424,14.0,14.0,0.9090909090909091,0.007272727272727274,2,0.12446758163748224,0.5161290322580645,0.09343966295516101,1.4218756435572713e-05,59,11.0,1,0.2398,0.2398
4232,0.4135802469135801,0.3333333333333333,0.41036977491961424,16.0,16.0,0.9090909090909091,0.013157818181818182,2,0.13038334122101278,0.5806451612903226,0.10773397532350285,1.4819548961019446e-05,157,11.0,1,0.2394,0.2394
4233,0.40000000000000013,0.23809523809523808,0.411977491961415,16.0,16.0,0.5454545454545454,0.00932,2,0.23095125414103168,0.567741935483871,0.1385795967499248,2.089422894053643e-05,69,11.0,1,0.29960000000000003,0.29960000000000003
4234,0.33333333333333326,0.4761904761904761,0.25562700964630225,16.0,16.0,0.9090909090909091,0.005454545454545455,2,0.12328442972077615,0.532258064516129,0.09268733072524826,1.4152001710523077e-05,61,11.0,1,0.2396,0.2396
4235,0.40000000000000013,0.23809523809523808,0.4063504823151127,16.0,16.0,0.9090909090909091,0.014393818181818183,2,0.13002839564600094,0.5483870967741935,0.08666867288594646,1.4485775335771261e-05,90,11.0,1,0.2394,0.2394
4236,0.5160493827160495,0.3333333333333333,0.7435691318327975,18.0,18.0,0.028484848484848484,0.02181818181818182,2,0.4675816374822527,0.7290322580645161,0.1104423713511887,1.4686039510920172e-05,15,11.0,0,0.399,0.399
4237,0.27901234567901256,0.09523809523809523,0.41036977491961424,14.0,14.0,0.7575757575757576,0.0019112727272727274,2,0.11736867013724563,0.532258064516129,0.08982846825157989,1.4619284785870535e-05,38,11.0,1,0.2396,0.2396
4238,0.5160493827160495,0.3333333333333333,0.7435691318327975,18.0,18.0,0.028484848484848484,0.02,2,0.4675816374822527,0.7290322580645161,0.1104423713511887,1.4686039510920172e-05,15,11.0,0,0.399,0.399
4239,0.3506172839506172,0.38095238095238093,0.39429260450160775,15.0,15.0,0.9090909090909091,0.012727272727272728,2,0.12446758163748224,0.5548387096774193,0.08742100511585915,1.7089209612707114e-05,66,11.0,1,0.2398,0.2398
4240,0.45679012345679015,0.2857142857142857,0.5209003215434085,16.0,16.0,0.018333333333333333,0.005454545454545455,2,0.17297681022243255,0.532258064516129,0.061766476075835096,2.28301159669759e-05,73,11.0,1,0.31820000000000004,0.31820000000000004
4241,0.4259259259259258,0.09523809523809523,0.4083601286173635,16.0,16.0,0.9090909090909091,0.009090909090909092,2,0.12801703738760056,0.532258064516129,0.09216069816430936,1.5687360386664725e-05,253,8.0,1,0.2398,0.2398
4242,0.43827160493827155,0.2857142857142857,0.41157556270096474,16.0,16.0,0.5681818181818182,0.018181818181818184,2,0.2368670137245622,0.532258064516129,0.11977129100210654,2.396494629281974e-05,50,13.0,1,0.29960000000000003,0.29960000000000003
4243,0.1728395061728396,0.42857142857142855,0.20940514469453397,16.0,16.0,0.8333333333333334,0.007272727272727274,2,0.08246568859441553,0.43548387096774194,0.10547697863376468,1.4152001710523077e-05,74,11.0,1,0.1628,0.1628
4244,0.45679012345679015,0.23809523809523808,0.5209003215434085,16.0,16.0,0.6060606060606061,0.013454545454545455,2,0.25425934690014196,0.532258064516129,0.11300030093289198,2.5166531343713205e-05,73,11.0,1,0.2792,0.2792
4245,0.35185185185185186,0.38095238095238093,0.41036977491961424,16.0,16.0,0.5681818181818182,0.01090909090909091,2,0.24869853289162325,0.5483870967741935,0.14106229310863677,1.5820869836764e-05,49,12.0,1,0.29960000000000003,0.29960000000000003
4246,0.597530864197531,0.19047619047619047,0.6527331189710612,17.0,17.0,0.02090909090909091,0.02181818181818182,2,0.40842404164694746,0.532258064516129,0.07463135720734276,2.7903475070748332e-05,256,12.0,1,0.3912,0.3912
4247,0.22839506172839497,0.5714285714285714,0.24557877813504825,13.0,13.0,0.9090909090909091,0.0017354545454545455,2,0.12647893989588263,0.532258064516129,0.09990972013241048,1.7489737963004935e-05,89,13.0,1,0.2394,0.2394
4248,0.5493827160493827,0.047619047619047616,0.4063504823151127,18.0,18.0,0.022727272727272728,0.003636363636363637,2,0.3729294841457643,0.532258064516129,0.08892566957568462,3.711562712759825e-05,144,8.0,0,0.39940000000000003,0.39940000000000003
